Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左大転子[x](cm),左大転子[y](cm),左大転子[z](cm),右大転子[x](cm),右大転子[y](cm),右大転子[z](cm),左外側上顆[x](cm),左外側上顆[y](cm),左外側上顆[z](cm),右外側上顆[x](cm),右外側上顆[y](cm),右外側上顆[z](cm),左外果[x](cm),左外果[y](cm),左外果[z](cm),右外果[x](cm),右外果[y](cm),右外果[z](cm),左第５中足骨頭[x](cm),左第５中足骨頭[y](cm),左第５中足骨頭[z](cm),右第５中足骨頭[x](cm),右第５中足骨頭[y](cm),右第５中足骨頭[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左大転子[x](cm),SD_左大転子[y](cm),SD_左大転子[z](cm),SD_右大転子[x](cm),SD_右大転子[y](cm),SD_右大転子[z](cm),SD_左外側上顆[x](cm),SD_左外側上顆[y](cm),SD_左外側上顆[z](cm),SD_右外側上顆[x](cm),SD_右外側上顆[y](cm),SD_右外側上顆[z](cm),SD_左外果[x](cm),SD_左外果[y](cm),SD_左外果[z](cm),SD_右外果[x](cm),SD_右外果[y](cm),SD_右外果[z](cm),SD_左第５中足骨頭[x](cm),SD_左第５中足骨頭[y](cm),SD_左第５中足骨頭[z](cm),SD_右第５中足骨頭[x](cm),SD_右第５中足骨頭[y](cm),SD_右第５中足骨頭[z](cm)
83.500000,3.562844,-0.343678,96.754395,-4.429371,-0.394878,95.146179,-15.349179,-1.053047,138.733093,12.881913,-4.598816,139.693710,-14.116931,-1.863762,87.802208,15.705606,0.753517,83.178696,-18.329998,6.839386,51.714718,17.062408,17.513008,49.290516,-17.341957,5.124973,11.757590,11.110816,7.351898,12.585773,-21.603172,14.420750,6.111081,15.159317,17.142220,4.863230,,0.326290,0.869331,0.084772,0.332064,0.798776,0.148831,0.609982,1.403881,0.309293,0.494908,1.186689,0.669505,0.279047,0.595484,0.145346,0.397852,0.925392,0.405538,0.464330,0.982382,0.148873,0.465911,0.828349,0.772648,1.043388,2.399588,0.245386,0.672941,5.024687,1.621068,1.163423,2.551018,0.480444,0.499371,6.340400,0.585422
84.000000,3.539189,-0.398033,96.691322,-4.391673,-0.383495,95.122932,-15.388240,-1.176071,138.641129,12.961226,-4.595703,139.645218,-14.154942,-1.862968,87.701965,15.731392,0.734882,83.147102,-18.292120,7.165192,51.688869,17.032774,17.647705,49.327072,-17.119726,5.902637,11.698362,11.164146,8.604546,12.276336,-21.391176,15.241867,6.135855,15.196125,18.660118,4.826767,,0.338988,0.867632,0.088735,0.329566,0.805475,0.133103,0.651997,1.369434,0.302916,0.460676,1.160827,0.648391,0.283537,0.600565,0.156947,0.381575,0.915892,0.377901,0.477578,0.956204,0.148993,0.452132,0.838465,0.695015,1.058557,2.336302,0.254335,0.688641,4.950589,1.530259,1.162868,2.469713,0.497269,0.506484,6.201095,0.556663
84.500000,3.512770,-0.451508,96.629333,-4.352296,-0.371590,95.098061,-15.420336,-1.294273,138.550873,13.041967,-4.582890,139.599777,-14.204654,-1.861416,87.598648,15.765450,0.725426,83.110062,-18.244259,7.475796,51.658974,16.998943,17.753693,49.342354,-16.881451,6.648895,11.640335,11.218846,9.830208,11.992247,-21.162489,16.027763,6.153670,15.251698,20.141884,4.822855,,0.352694,0.865245,0.093927,0.323541,0.811246,0.115419,0.696253,1.334120,0.296287,0.437242,1.143580,0.619168,0.286528,0.604486,0.171740,0.363327,0.901799,0.345609,0.491942,0.935696,0.163212,0.432954,0.855453,0.619195,1.068006,2.268692,0.261843,0.693569,4.846954,1.432653,1.155857,2.391791,0.512394,0.519453,6.012453,0.543072
85.000000,3.485784,-0.502903,96.568138,-4.310316,-0.357513,95.071327,-15.438578,-1.403042,138.465286,13.117864,-4.565620,139.550858,-14.260975,-1.857479,87.492867,15.794941,0.727352,83.066658,-18.191618,7.776039,51.622749,16.958271,17.846710,49.343906,-16.631813,7.370491,11.583046,11.280556,11.028976,11.729478,-20.922979,16.787331,6.168210,15.320601,21.580986,4.833103,,0.366591,0.861875,0.098992,0.319188,0.816097,0.097033,0.726704,1.296695,0.288254,0.430456,1.128444,0.585559,0.294136,0.610916,0.187409,0.346498,0.887385,0.308716,0.509443,0.924744,0.187180,0.420934,0.884404,0.537870,1.072784,2.203880,0.273055,0.693838,4.726124,1.327793,1.149887,2.324441,0.522504,0.529057,5.797780,0.549015
85.500000,3.452916,-0.554550,96.506516,-4.267645,-0.343060,95.040649,-15.469582,-1.509552,138.376923,13.198947,-4.536678,139.500885,-14.324105,-1.848694,87.383591,15.826643,0.738914,83.014771,-18.123402,8.055153,51.579224,16.913843,17.914795,49.325443,-16.372499,8.058933,11.525076,11.342914,12.192497,11.494839,-20.673548,17.513992,6.175666,15.404343,22.966774,4.870648,,0.377433,0.857547,0.105165,0.313367,0.820986,0.081066,0.738616,1.258935,0.280050,0.437375,1.121451,0.549862,0.302823,0.614142,0.204505,0.335042,0.870317,0.270132,0.527325,0.918430,0.220315,0.410129,0.917623,0.464476,1.073321,2.137740,0.284254,0.690403,4.584515,1.216813,1.141427,2.264681,0.528200,0.551633,5.554858,0.566673
86.000000,3.417897,-0.605412,96.444695,-4.221965,-0.327557,95.007896,-15.497058,-1.610405,138.289566,13.280074,-4.501202,139.447372,-14.390486,-1.836700,87.272507,15.855808,0.759327,82.959267,-18.052725,8.324306,51.528740,16.861891,17.969475,49.292282,-16.109749,8.723644,11.467946,11.410478,13.332329,11.279821,-20.415903,18.217384,6.179166,15.491718,24.312675,4.919282,,0.387555,0.852506,0.111262,0.311112,0.826188,0.069825,0.737253,1.222236,0.270833,0.450281,1.119475,0.512941,0.317093,0.618966,0.221099,0.332639,0.854700,0.230111,0.546655,0.919760,0.257026,0.402847,0.958734,0.392083,1.071161,2.075169,0.298863,0.685214,4.427524,1.102209,1.139580,2.215064,0.528003,0.581716,5.291626,0.596787
86.500000,3.375141,-0.657063,96.379974,-4.173970,-0.311092,94.969803,-15.555353,-1.710457,138.194748,13.372547,-4.452579,139.387665,-14.457006,-1.816551,87.157600,15.882183,0.787682,82.895035,-17.967344,8.570148,51.469574,16.808872,18.008759,49.244705,-15.847384,9.354286,11.408509,11.481067,14.432484,11.094057,-20.158842,18.889793,6.178537,15.588930,25.593948,4.988352,,0.391936,0.846574,0.118530,0.312559,0.832057,0.069695,0.710963,1.186620,0.262517,0.474753,1.120355,0.478818,0.334562,0.618895,0.236863,0.340016,0.837456,0.193833,0.566698,0.921889,0.294974,0.398001,1.000601,0.336023,1.065169,2.016270,0.314663,0.685044,4.256836,0.985032,1.138760,2.174851,0.522704,0.626670,5.018003,0.631469
87.000000,3.328919,-0.709408,96.313889,-4.122446,-0.294125,94.929474,-15.622418,-1.809078,138.096893,13.471473,-4.395386,139.324707,-14.523667,-1.793674,87.041565,15.910570,0.820801,82.829460,-17.879627,8.807137,51.403961,16.749846,18.037605,49.185085,-15.588909,9.963051,11.350623,11.553365,15.509285,10.925034,-19.897194,19.541847,6.173653,15.682783,26.834839,5.067026,,0.396599,0.840295,0.126372,0.316223,0.839031,0.079847,0.681715,1.155171,0.255979,0.488699,1.125028,0.447993,0.355592,0.617176,0.250771,0.357019,0.822990,0.164067,0.589642,0.929694,0.333778,0.398166,1.045185,0.296209,1.054336,1.959413,0.330385,0.684347,4.075002,0.869942,1.146473,2.138826,0.514467,0.679786,4.736255,0.668585
87.500000,3.275477,-0.762009,96.242874,-4.065079,-0.274765,94.883835,-15.726579,-1.905907,137.989517,13.587414,-4.323498,139.251892,-14.584802,-1.761871,86.921814,15.935064,0.859653,82.757996,-17.784245,9.023460,51.330753,16.692558,18.062843,49.118126,-15.343398,10.536705,11.289178,11.631495,16.540863,10.782196,-19.646744,20.163162,6.168807,15.780464,28.004402,5.158202,,0.396067,0.833547,0.134869,0.322183,0.846207,0.098648,0.635549,1.126154,0.250181,0.507318,1.125947,0.419655,0.378965,0.610329,0.261667,0.376957,0.806638,0.147659,0.610184,0.934336,0.364983,0.399514,1.086772,0.281010,1.037105,1.912056,0.345667,0.689782,3.880585,0.758231,1.154383,2.112752,0.502089,0.734535,4.449846,0.703706
88.000000,3.217901,-0.816219,96.169724,-4.003996,-0.254646,94.835960,-15.849314,-2.004608,137.876129,13.713625,-4.242153,139.176193,-14.644390,-1.728470,86.801399,15.965534,0.900043,82.686035,-17.685104,9.233067,51.252865,16.631931,18.082504,49.043545,-15.106020,11.089077,11.229668,11.707521,17.543625,10.652739,-19.395433,20.764297,6.159407,15.873899,29.128357,5.257985,,0.398273,0.826669,0.144238,0.326136,0.854530,0.120406,0.601476,1.102397,0.247171,0.507520,1.127642,0.397396,0.403433,0.599234,0.270208,0.400399,0.793272,0.148052,0.635168,0.943480,0.395390,0.406535,1.126958,0.290776,1.012584,1.863176,0.357243,0.693310,3.680145,0.656286,1.167284,2.082145,0.490425,0.785701,4.169109,0.732447
88.500000,3.155545,-0.869438,96.091370,-3.933616,-0.230221,94.783806,-15.999578,-2.098091,137.755402,13.859112,-4.144417,139.089920,-14.696640,-1.688381,86.677933,15.995165,0.945713,82.612236,-17.586399,9.427208,51.168877,16.573452,18.107269,48.966015,-14.893368,11.605072,11.165631,11.788486,18.489334,10.540457,-19.160328,21.333549,6.151134,15.963202,30.174347,5.360364,,0.398861,0.819920,0.152989,0.327813,0.861660,0.144930,0.567236,1.081043,0.242342,0.504792,1.121746,0.374095,0.428036,0.584263,0.274294,0.417284,0.776824,0.162274,0.649977,0.948322,0.412231,0.413298,1.161813,0.316982,0.978370,1.825918,0.364996,0.696989,3.460698,0.563343,1.176077,2.060060,0.476201,0.824278,3.875836,0.754354
89.000000,3.089455,-0.923786,96.010811,-3.859869,-0.204266,94.729446,-16.170788,-2.194016,137.628052,14.013906,-4.037693,139.001053,-14.747210,-1.647232,86.553856,16.031858,0.992252,82.537170,-17.484215,9.617126,51.083061,16.514717,18.130768,48.884182,-14.690120,12.099403,11.102139,11.865026,19.395554,10.438508,-18.927977,21.881012,6.138165,16.052217,31.166611,5.468929,,0.404186,0.813424,0.162382,0.324789,0.869484,0.168977,0.560305,1.063932,0.238299,0.487350,1.114907,0.356933,0.453291,0.566286,0.276436,0.431315,0.763250,0.184725,0.665936,0.956262,0.425905,0.420640,1.193084,0.353787,0.938080,1.786757,0.369693,0.695844,3.240854,0.486335,1.183208,2.029762,0.464807,0.845412,3.598993,0.763415
89.500000,3.021340,-0.975792,95.926758,-3.775475,-0.172272,94.671844,-16.348804,-2.280258,137.498810,14.185455,-3.913437,138.903473,-14.794322,-1.602909,86.427422,16.072470,1.046799,82.462654,-17.385248,9.795135,50.990723,16.455097,18.161194,48.798134,-14.516632,12.554531,11.032676,11.939154,20.225204,10.339706,-18.708286,22.392647,6.121502,16.126644,32.070564,5.567205,,0.412374,0.807544,0.170095,0.320290,0.874712,0.194174,0.571338,1.047803,0.231227,0.464752,1.100095,0.337776,0.474833,0.546412,0.273814,0.435849,0.745036,0.209647,0.667399,0.962391,0.426367,0.428076,1.219306,0.395523,0.889171,1.755740,0.368050,0.689539,2.990241,0.419333,1.183376,2.004062,0.453230,0.848608,3.293494,0.761876
90.000000,2.950312,-1.027702,95.840973,-3.688417,-0.138046,94.611839,-16.543396,-2.367100,137.364517,14.361593,-3.781425,138.803513,-14.840355,-1.557404,86.300163,16.118279,1.104424,82.385033,-17.285435,9.970295,50.898582,16.398424,18.192024,48.707855,-14.352390,12.986359,10.961458,12.009005,21.002777,10.248802,-18.492689,22.879578,6.098657,16.204632,32.912674,5.666111,,0.425614,0.802387,0.178230,0.311872,0.880023,0.218168,0.616026,1.034126,0.224464,0.439106,1.085208,0.323779,0.495889,0.527273,0.269852,0.433508,0.730340,0.232433,0.664623,0.970482,0.422467,0.434334,1.241185,0.436373,0.839636,1.725464,0.366311,0.674928,2.747335,0.366871,1.178213,1.971629,0.447350,0.825998,3.012266,0.745404
90.500000,2.878577,-1.076328,95.754204,-3.592268,-0.096893,94.548752,-16.725250,-2.440826,137.233398,14.548223,-3.632298,138.697601,-14.890654,-1.511127,86.170769,16.170971,1.175346,82.306870,-17.186556,10.132755,50.797821,16.336130,18.224998,48.606941,-14.213157,13.372459,10.881423,12.063864,21.681374,10.146192,-18.280561,23.321846,6.062016,16.256250,33.653015,5.739458,,0.444055,0.798157,0.184641,0.306954,0.882059,0.243093,0.685363,1.020019,0.218126,0.412827,1.063049,0.309705,0.508526,0.508156,0.262288,0.424638,0.709777,0.254437,0.648619,0.979673,0.409532,0.445226,1.260677,0.480446,0.788544,1.698254,0.357811,0.654521,2.461106,0.319497,1.165928,1.939980,0.444131,0.786223,2.686243,0.714695
91.000000,2.804757,-1.123634,95.666435,-3.494073,-0.053337,94.482628,-16.914568,-2.511711,137.100327,14.734514,-3.476570,138.589325,-14.940953,-1.462746,86.040092,16.225853,1.253479,82.223587,-17.089725,10.291100,50.696510,16.279619,18.256882,48.498428,-14.082732,13.733894,10.797386,12.116341,22.296982,10.049181,-18.071245,23.737144,6.016163,16.309990,34.324982,5.804356,,0.465534,0.794805,0.191425,0.301676,0.883569,0.266228,0.773952,1.006881,0.215973,0.397649,1.043706,0.300165,0.519295,0.493190,0.254102,0.408995,0.694236,0.270548,0.627090,0.992002,0.394703,0.463179,1.275057,0.519001,0.742515,1.676532,0.351582,0.624523,2.197494,0.280687,1.149381,1.907419,0.451744,0.722951,2.395698,0.673943
91.500000,2.729106,-1.167599,95.579407,-3.390307,-0.003075,94.412773,-17.083780,-2.568260,136.972168,14.924290,-3.306232,138.477173,-15.002951,-1.413273,85.906837,16.286669,1.350147,82.135826,-16.989967,10.431068,50.583500,16.215124,18.284241,48.372131,-13.965320,14.040112,10.700885,12.141587,22.797874,9.930798,-17.855658,24.095154,5.944136,16.327463,34.884071,5.829149,,0.490543,0.792381,0.197091,0.301244,0.881947,0.290816,0.877958,0.992323,0.221298,0.387206,1.016618,0.290644,0.520869,0.479361,0.245284,0.391140,0.673032,0.287796,0.596977,1.006178,0.376078,0.489791,1.290593,0.563580,0.703308,1.653629,0.339058,0.591101,1.881884,0.245671,1.126918,1.872960,0.460387,0.643457,2.050509,0.615839
92.000000,2.651925,-1.209564,95.492035,-3.284624,0.049137,94.338799,-17.250792,-2.618465,136.845276,15.112329,-3.129906,138.362198,-15.066271,-1.360191,85.771675,16.347738,1.458443,82.041534,-16.893320,10.563309,50.466427,16.157715,18.307114,48.233253,-13.855952,14.320793,10.599235,12.165862,23.228439,9.814994,-17.640350,24.424667,5.859854,16.338636,35.369278,5.834482,,0.515371,0.790453,0.202901,0.303904,0.879333,0.311833,0.978943,0.977522,0.232635,0.396466,0.995767,0.285731,0.522528,0.470932,0.237103,0.370557,0.658412,0.298737,0.565511,1.027242,0.361362,0.531496,1.298808,0.598899,0.669593,1.642343,0.329353,0.555191,1.616028,0.223996,1.103483,1.846915,0.483705,0.556560,1.765321,0.560833
92.500000,2.569864,-1.249077,95.405281,-3.176639,0.107040,94.260361,-17.406189,-2.655052,136.720978,15.299845,-2.942524,138.244354,-15.144274,-1.303181,85.633057,16.410936,1.587982,81.938698,-16.792904,10.669098,50.334858,16.097031,18.322777,48.074039,-13.746502,14.536011,10.482631,12.158779,23.540726,9.678485,-17.414045,24.682999,5.739306,16.309011,35.735909,5.789548,,0.538617,0.789041,0.207627,0.307464,0.874205,0.334644,1.077573,0.959468,0.250936,0.411557,0.966712,0.278986,0.520125,0.464379,0.232429,0.351094,0.640793,0.313359,0.529892,1.047528,0.347543,0.574854,1.309059,0.641182,0.645287,1.627846,0.314459,0.518723,1.306609,0.218958,1.074843,1.817878,0.498951,0.457735,1.434722,0.491662
93.000000,2.486446,-1.286560,95.318626,-3.066463,0.166225,94.177299,-17.553196,-2.683132,136.599930,15.488707,-2.750320,138.122604,-15.224702,-1.241016,85.492188,16.473833,1.730663,81.829735,-16.694342,10.763214,50.195126,16.040506,18.332535,47.900631,-13.643644,14.725208,10.361479,12.148606,23.786514,9.539817,-17.186279,24.911743,5.605879,16.262426,36.031441,5.718021,,0.559410,0.787492,0.211907,0.315044,0.868128,0.352130,1.157643,0.940295,0.270301,0.442235,0.944926,0.276964,0.522728,0.462207,0.229771,0.333225,0.629776,0.323177,0.497895,1.078994,0.343212,0.629177,1.310818,0.671997,0.621866,1.632315,0.302104,0.498407,1.077650,0.233955,1.048033,1.809084,0.528628,0.381056,1.196193,0.440265
93.500000,2.394991,-1.322929,95.230804,-2.954843,0.230072,94.090271,-17.707304,-2.698902,136.476868,15.679201,-2.550087,137.998489,-15.316325,-1.171471,85.347122,16.535576,1.893211,81.711754,-16.597019,10.825031,50.039803,15.992455,18.340538,47.713219,-13.532939,14.840668,10.226436,12.114131,23.923874,9.390528,-16.950983,25.057182,5.432810,16.177170,36.209892,5.593639,,0.573032,0.785798,0.213972,0.320506,0.860207,0.370271,1.215833,0.914872,0.287996,0.478903,0.916955,0.273845,0.524956,0.462941,0.232702,0.319229,0.619473,0.336719,0.464472,1.104739,0.341686,0.670246,1.309848,0.703714,0.603802,1.632855,0.287618,0.482219,0.851440,0.264424,1.017222,1.796133,0.541995,0.322567,0.958732,0.391074
94.000000,2.301947,-1.357632,95.143425,-2.840689,0.294857,93.999191,-17.852438,-2.705982,136.357300,15.875101,-2.346306,137.869690,-15.410709,-1.095966,85.200348,16.597467,2.067066,81.589447,-16.499632,10.873428,49.874813,15.944315,18.344589,47.514565,-13.426715,14.929947,10.089128,12.074703,24.005486,9.237360,-16.714828,25.172470,5.250348,16.071026,36.325142,5.443428,,0.584447,0.783514,0.215089,0.329087,0.851925,0.382195,1.252763,0.888890,0.303213,0.520046,0.895328,0.274254,0.533553,0.465380,0.237577,0.308082,0.614428,0.346465,0.435387,1.143913,0.350230,0.713454,1.301188,0.723668,0.583622,1.660376,0.275405,0.491034,0.751840,0.297865,0.989204,1.815283,0.565827,0.320591,0.861098,0.368080
94.500000,2.199442,-1.392059,95.052971,-2.722880,0.364182,93.907310,-18.021862,-2.700924,136.232147,16.080593,-2.136116,137.739700,-15.507648,-1.011044,85.049820,16.658266,2.254787,81.463936,-16.413256,10.889771,49.695751,15.917419,18.360809,47.318497,-13.313830,14.940346,9.944122,12.026026,23.999939,9.087618,-16.481977,25.195587,5.034344,15.936365,36.333549,5.248816,,0.586504,0.780427,0.212610,0.335903,0.842171,0.391757,1.256052,0.855221,0.310730,0.566296,0.871814,0.276236,0.536687,0.470854,0.245288,0.301422,0.611344,0.356342,0.405506,1.174305,0.358058,0.731220,1.280714,0.732215,0.562981,1.683595,0.265082,0.503424,0.726764,0.326558,0.959772,1.828502,0.573774,0.360346,0.828230,0.362907
95.000000,2.095007,-1.425434,94.963242,-2.602402,0.434612,93.813095,-18.187588,-2.689285,136.109009,16.293818,-1.923264,137.605484,-15.606386,-0.921719,84.899384,16.720366,2.449760,81.336876,-16.327866,10.895821,49.511086,15.887869,18.377373,47.117683,-13.202970,14.927147,9.799776,11.972585,23.952477,8.935505,-16.251560,25.191696,4.815704,15.785021,36.291107,5.035757,,0.588933,0.776850,0.209392,0.343814,0.832891,0.395715,1.248524,0.823586,0.316694,0.606108,0.852928,0.278356,0.542522,0.476055,0.253766,0.297710,0.611281,0.363340,0.379154,1.214647,0.371043,0.745632,1.255613,0.731556,0.542098,1.735183,0.256665,0.528286,0.800833,0.346670,0.931390,1.875827,0.585565,0.424665,0.903657,0.373940
95.500000,1.982034,-1.458092,94.870560,-2.474216,0.510906,93.724510,-18.383890,-2.664181,135.980255,16.525478,-1.703640,137.473267,-15.697609,-0.824142,84.748344,16.785559,2.649452,81.218307,-16.265444,10.878273,49.318676,15.886787,18.423309,46.942253,-13.094265,14.833519,9.658691,11.927547,23.842056,8.799907,-16.039114,25.091522,4.579722,15.624601,36.157684,4.798894,,0.585077,0.771991,0.202517,0.351632,0.822012,0.393020,1.212494,0.787196,0.316526,0.645419,0.836286,0.281138,0.537604,0.482599,0.259965,0.295293,0.610948,0.364051,0.350043,1.246539,0.376892,0.730801,1.210727,0.706896,0.517133,1.780489,0.250987,0.545946,0.903745,0.347805,0.902036,1.914598,0.586238,0.487600,1.000145,0.391436
96.000000,1.866954,-1.490204,94.778923,-2.343585,0.588753,93.635956,-18.582445,-2.635220,135.852020,16.764277,-1.481773,137.338715,-15.789405,-0.725101,84.599365,16.853167,2.851948,81.101082,-16.206888,10.855736,49.126595,15.883350,18.473686,46.769207,-12.986782,14.721237,9.520430,11.879902,23.703697,8.664956,-15.832541,24.970474,4.346742,15.456526,35.988831,4.553781,,0.584640,0.767015,0.196111,0.358272,0.812315,0.387002,1.181487,0.755856,0.318595,0.672945,0.822488,0.280696,0.534062,0.488462,0.266601,0.295802,0.611750,0.363761,0.328148,1.283620,0.383307,0.712870,1.165556,0.677783,0.493359,1.848565,0.246880,0.562835,1.016220,0.340979,0.870970,1.980095,0.586445,0.547897,1.113919,0.409857
96.500000,1.745636,-1.519806,94.687874,-2.201683,0.674835,93.561996,-18.805277,-2.591335,135.722046,17.025179,-1.250896,137.212250,-15.866784,-0.623272,84.456764,16.930809,3.049564,81.006668,-16.183470,10.825119,48.939934,15.906818,18.564842,46.642555,-12.893389,14.531662,9.398303,11.854856,23.520256,8.554803,-15.658057,24.756493,4.119350,15.304945,35.746880,4.313713,,0.583787,0.760608,0.188068,0.366252,0.800664,0.370626,1.142621,0.725240,0.320777,0.692080,0.812630,0.276318,0.526604,0.493869,0.267250,0.293728,0.609632,0.350748,0.301622,1.313274,0.378303,0.672040,1.100728,0.619412,0.464864,1.904909,0.242224,0.560880,1.108710,0.312290,0.834695,2.032589,0.576340,0.582960,1.203125,0.415717
97.000000,1.622405,-1.549065,94.598206,-2.057892,0.762722,93.490143,-19.033096,-2.545681,135.592072,17.290451,-1.017967,137.085968,-15.944065,-0.522530,84.317406,17.011250,3.246792,80.915611,-16.165823,10.793823,48.757668,15.930176,18.661903,46.522755,-12.801619,14.329636,9.279682,11.829861,23.320572,8.447674,-15.490670,24.529060,3.897402,15.154200,35.484665,4.073958,,0.587371,0.754341,0.182480,0.372340,0.790507,0.354212,1.119095,0.700145,0.327585,0.701875,0.804583,0.269179,0.525417,0.499508,0.269616,0.294229,0.608127,0.339603,0.289350,1.344881,0.372832,0.634048,1.039407,0.561539,0.437613,1.975186,0.239759,0.556235,1.188893,0.282389,0.796020,2.100901,0.564720,0.615393,1.283803,0.419687
97.500000,1.494709,-1.573257,94.516006,-1.901824,0.860962,93.442566,-19.270866,-2.485104,135.466919,17.572977,-0.772919,136.976471,-16.007299,-0.427479,84.194565,17.108458,3.431648,80.859688,-16.192810,10.770676,48.598511,15.971949,18.796509,46.460159,-12.734468,14.058563,9.187534,11.833789,23.082848,8.367254,-15.364778,24.220741,3.703288,15.043800,35.167068,3.868261,,0.594737,0.747028,0.178025,0.380013,0.778521,0.326871,1.105940,0.679015,0.337197,0.700413,0.799720,0.256680,0.533721,0.504691,0.265102,0.290848,0.604216,0.313078,0.274547,1.369786,0.356106,0.587676,0.969926,0.480911,0.407467,2.027338,0.232961,0.527987,1.238194,0.239879,0.748054,2.151443,0.539484,0.621736,1.329820,0.401602
98.000000,1.365707,-1.597103,94.435280,-1.744599,0.960701,93.397972,-19.512632,-2.423874,135.342072,17.856853,-0.526173,136.869019,-16.070396,-0.334560,84.074890,17.207903,3.614872,80.807510,-16.225040,10.748600,48.444332,16.015636,18.935303,46.404625,-12.669291,13.781059,9.098203,11.839227,22.837135,8.290261,-15.244476,23.905830,3.513911,14.938227,34.840805,3.666952,,0.605140,0.739904,0.177587,0.386885,0.767913,0.302859,1.106014,0.660759,0.349949,0.697298,0.796859,0.247208,0.552542,0.511454,0.264571,0.289892,0.601641,0.291767,0.278514,1.395234,0.341114,0.553076,0.905981,0.404416,0.379404,2.085586,0.229986,0.500552,1.279285,0.204090,0.701089,2.208675,0.514179,0.631775,1.369560,0.384542
98.500000,1.232076,-1.613449,94.370522,-1.577339,1.070881,93.385727,-19.749887,-2.350052,135.229340,18.146282,-0.265072,136.788193,-16.128511,-0.255562,83.982368,17.327360,3.781506,80.796844,-16.305155,10.743027,48.329239,16.067879,19.089638,46.401936,-12.634275,13.447395,9.039205,11.870766,22.551491,8.236508,-15.167974,23.529587,3.366516,14.885769,34.475700,3.519658,,0.620745,0.732891,0.178657,0.393756,0.756595,0.272387,1.118317,0.647791,0.362919,0.690187,0.795463,0.240537,0.578539,0.519376,0.258745,0.285701,0.600398,0.259551,0.281695,1.415633,0.317913,0.523102,0.852148,0.321864,0.353471,2.122301,0.220171,0.454737,1.298005,0.170209,0.646733,2.245204,0.473972,0.628682,1.383445,0.346862
99.000000,1.097912,-1.629475,94.306877,-1.409603,1.181805,93.375832,-19.988420,-2.275990,135.117249,18.435453,-0.002945,136.709610,-16.186672,-0.178120,83.891846,17.447931,3.946857,80.788765,-16.388025,10.738132,48.217030,16.122095,19.245064,46.403240,-12.600801,13.111614,8.981736,11.903435,22.262779,8.184752,-15.094127,23.151390,3.221609,14.837179,34.108292,3.376248,,0.637860,0.726019,0.183470,0.401002,0.746260,0.248384,1.136829,0.635405,0.376904,0.688706,0.796862,0.245587,0.611380,0.529550,0.258928,0.284330,0.601484,0.236839,0.300961,1.436375,0.299123,0.508609,0.803872,0.246489,0.333092,2.160673,0.215622,0.411415,1.314881,0.147415,0.599092,2.283567,0.435876,0.632876,1.396339,0.312357
99.500000,0.957220,-1.636475,94.266624,-1.236384,1.299866,93.402870,-20.214745,-2.193710,135.023361,18.717596,0.272991,136.666412,-16.255064,-0.118996,83.836014,17.586128,4.094101,80.821053,-16.513023,10.744263,48.151070,16.179087,19.378555,46.438938,-12.596282,12.735619,8.950540,11.952193,21.929939,8.150055,-15.059473,22.735222,3.120965,14.837458,33.716530,3.291482,,0.659897,0.720982,0.187269,0.405974,0.737110,0.226633,1.162300,0.632507,0.390075,0.694944,0.798000,0.262421,0.633945,0.542263,0.256091,0.280796,0.607080,0.214920,0.315582,1.455800,0.274611,0.496400,0.780422,0.184898,0.321857,2.178966,0.202247,0.364052,1.325336,0.129016,0.549381,2.301470,0.387192,0.633255,1.401288,0.266376

Link,0.007106,0.116112,95.563858,0.000000,0.000000,95.565193,-21.257967,1.064743,136.435806,20.686077,-0.867725,139.186081,-17.489912,-1.949741,85.525528,18.966833,1.643532,82.820602,-17.787905,-0.707279,49.095200,17.112259,6.728184,46.494598,-13.526866,-9.485672,11.294677,11.691551,-3.675640,11.032709,-17.073244,-1.171288,4.527811,15.139008,5.808220,4.016986,
Static,0.000000,0.000000,96.689980,0.000000,0.000000,96.689980,-22.449482,-1.552586,140.038376,20.495604,0.062378,141.002869,-16.820757,1.283485,84.886375,18.445337,1.668152,84.759514,-13.926839,-0.947395,48.175350,15.065534,0.681259,46.738617,-9.548450,-4.318981,8.741798,11.282807,-4.593346,8.269884,-12.391770,5.430553,2.511266,12.711120,7.103504,2.274916
